               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.046345,           0.0044363,           0.0088989,             0.63741,             0.46314,              0.4967,             0.26259,              0.0434,           0.0030661,           0.0081365,           0.0093547,           0.0093547,           0.0093547
                  57,            0.046569,           0.0044608,           0.0087642,              0.6441,             0.46363,             0.49957,              0.2637,            0.043356,           0.0030619,           0.0081097,           0.0093317,           0.0093317,           0.0093317
                  58,            0.046532,           0.0044511,           0.0089754,             0.60192,              0.4904,             0.50145,             0.26495,            0.043304,           0.0030578,           0.0080689,           0.0093083,           0.0093083,           0.0093083
                  59,            0.046149,           0.0044316,           0.0083826,             0.60467,             0.48962,             0.50267,             0.26588,            0.043255,           0.0030542,           0.0080168,           0.0092846,           0.0092846,           0.0092846
                  60,            0.045994,           0.0043842,           0.0085462,             0.60949,             0.48804,             0.50423,              0.2673,            0.043211,           0.0030497,           0.0079826,           0.0092605,           0.0092605,           0.0092605
                  61,             0.04593,           0.0043855,           0.0083079,             0.60811,             0.48698,             0.50543,             0.26776,            0.043171,            0.003046,           0.0079514,           0.0092361,           0.0092361,           0.0092361
                  62,            0.045706,           0.0044459,           0.0083254,              0.6071,             0.48966,             0.50582,             0.26874,            0.043134,           0.0030423,            0.007914,           0.0092113,           0.0092113,           0.0092113
                  63,             0.04579,           0.0043908,           0.0084955,             0.61338,             0.48754,             0.50858,             0.27034,            0.043092,           0.0030386,           0.0078808,           0.0091861,           0.0091861,           0.0091861
                  64,            0.045651,           0.0043716,           0.0081982,              0.6495,             0.46639,             0.50848,             0.27021,            0.043045,           0.0030343,           0.0078429,           0.0091606,           0.0091606,           0.0091606
                  65,            0.045412,           0.0043956,           0.0080823,             0.65427,             0.46483,             0.51051,             0.27136,            0.042999,            0.003031,           0.0078133,           0.0091348,           0.0091348,           0.0091348
                  66,            0.045558,           0.0043914,           0.0080845,             0.58202,             0.51406,              0.5118,             0.27171,            0.042945,           0.0030268,            0.007778,           0.0091086,           0.0091086,           0.0091086
                  67,            0.045329,           0.0043618,           0.0079694,             0.57897,             0.51878,             0.51195,              0.2731,            0.042902,           0.0030225,           0.0077407,           0.0090821,           0.0090821,           0.0090821
                  68,            0.045443,           0.0043691,           0.0079149,             0.57999,             0.51951,              0.5122,              0.2731,            0.042868,           0.0030186,           0.0077093,           0.0090552,           0.0090552,           0.0090552
                  69,            0.045198,           0.0043928,           0.0077552,             0.58372,             0.51983,             0.51454,             0.27414,            0.042832,           0.0030143,           0.0076686,            0.009028,            0.009028,            0.009028
                  70,             0.04485,           0.0043787,           0.0077334,             0.59408,             0.51267,             0.51715,             0.27518,            0.042791,           0.0030099,           0.0076342,           0.0090004,           0.0090004,           0.0090004
                  71,            0.045103,           0.0044086,            0.008054,             0.57838,             0.52507,             0.51672,             0.27556,            0.042748,           0.0030053,           0.0075934,           0.0089726,           0.0089726,           0.0089726
                  72,            0.044961,           0.0042872,           0.0077459,             0.58005,             0.52388,             0.51626,              0.2762,            0.042709,           0.0030011,           0.0075545,           0.0089444,           0.0089444,           0.0089444
                  73,            0.045029,           0.0043345,           0.0079532,             0.56876,             0.53629,             0.51924,             0.27697,            0.042673,           0.0029974,           0.0075253,           0.0089159,           0.0089159,           0.0089159
                  74,            0.044846,           0.0043607,           0.0076763,             0.57387,             0.53366,             0.52013,              0.2786,            0.042632,           0.0029935,           0.0074957,            0.008887,            0.008887,            0.008887
                  75,            0.044642,           0.0043365,           0.0074136,             0.62021,             0.50082,             0.52172,             0.27964,            0.042592,           0.0029893,           0.0074686,           0.0088579,           0.0088579,           0.0088579
                  76,            0.044466,           0.0043415,           0.0076417,              0.5746,             0.53564,             0.52037,              0.2799,            0.042557,           0.0029851,           0.0074453,           0.0088284,           0.0088284,           0.0088284
                  77,            0.044489,           0.0042971,           0.0075873,             0.59121,             0.52423,             0.52083,             0.28074,            0.042517,           0.0029804,           0.0074264,           0.0087987,           0.0087987,           0.0087987
                  78,             0.04449,           0.0043615,           0.0073493,             0.59398,             0.52566,             0.52296,              0.2822,            0.042478,           0.0029759,           0.0074092,           0.0087686,           0.0087686,           0.0087686
                  79,            0.044459,           0.0042869,            0.007512,             0.60503,             0.52041,             0.52577,             0.28241,             0.04244,           0.0029722,           0.0073928,           0.0087382,           0.0087382,           0.0087382
                  80,            0.044128,            0.004347,           0.0072465,             0.59451,             0.52866,             0.52713,             0.28312,            0.042402,           0.0029687,           0.0073654,           0.0087075,           0.0087075,           0.0087075
                  81,            0.044361,           0.0043118,           0.0072688,             0.60957,             0.51706,             0.52773,             0.28423,            0.042362,           0.0029655,           0.0073442,           0.0086765,           0.0086765,           0.0086765
                  82,            0.044164,           0.0043218,           0.0071978,             0.58966,             0.53533,             0.52876,              0.2846,            0.042318,           0.0029618,            0.007317,           0.0086452,           0.0086452,           0.0086452
                  83,            0.044006,           0.0042731,           0.0070931,             0.57742,             0.54717,              0.5312,             0.28568,            0.042267,           0.0029576,           0.0072969,           0.0086137,           0.0086137,           0.0086137
                  84,            0.043824,           0.0042784,           0.0073037,             0.57774,             0.54962,             0.53179,             0.28682,            0.042219,           0.0029543,           0.0072707,           0.0085818,           0.0085818,           0.0085818
                  85,            0.043786,           0.0043372,           0.0069628,             0.58187,             0.54557,             0.53297,             0.28763,            0.042174,           0.0029504,           0.0072476,           0.0085497,           0.0085497,           0.0085497
                  86,            0.043837,           0.0042507,           0.0068796,             0.62915,             0.50977,             0.53484,             0.28865,             0.04213,           0.0029464,           0.0072359,           0.0085173,           0.0085173,           0.0085173
                  87,            0.043699,           0.0042751,           0.0070776,             0.62624,             0.51433,             0.53585,             0.28979,            0.042085,           0.0029423,           0.0072212,           0.0084846,           0.0084846,           0.0084846
                  88,            0.043611,           0.0043058,           0.0068723,             0.59979,             0.53824,             0.53713,             0.29073,            0.042042,           0.0029386,           0.0072024,           0.0084516,           0.0084516,           0.0084516
                  89,            0.043355,            0.004287,           0.0069764,             0.63036,             0.51263,              0.5379,             0.29224,            0.041997,            0.002935,           0.0071863,           0.0084184,           0.0084184,           0.0084184
                  90,             0.04344,           0.0042626,           0.0064576,             0.62921,             0.51505,             0.53915,             0.29323,             0.04195,           0.0029318,           0.0071786,           0.0083849,           0.0083849,           0.0083849
                  91,            0.043292,           0.0042618,           0.0066973,             0.63375,              0.5152,             0.54012,             0.29365,            0.041905,            0.002929,           0.0071618,           0.0083511,           0.0083511,           0.0083511
                  92,            0.043316,           0.0042062,            0.006775,              0.6369,             0.51492,             0.54137,              0.2952,            0.041856,            0.002926,           0.0071391,           0.0083171,           0.0083171,           0.0083171
                  93,            0.043363,           0.0042734,           0.0067107,             0.59353,             0.54895,             0.54258,             0.29597,            0.041802,           0.0029228,           0.0071171,           0.0082829,           0.0082829,           0.0082829
                  94,            0.043074,           0.0042402,           0.0066979,             0.63672,             0.51807,             0.54414,             0.29704,            0.041751,           0.0029193,           0.0070946,           0.0082483,           0.0082483,           0.0082483
