               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.040315,            0.015463,           0.0013172,             0.76452,             0.70742,             0.73291,             0.38969,            0.036848,            0.013453,           0.0029033,           0.0085818,           0.0085818,           0.0085818
                  85,            0.040897,            0.016081,           0.0013108,             0.80349,             0.68673,             0.74208,             0.39345,            0.036595,            0.013474,           0.0026928,           0.0085497,           0.0085497,           0.0085497
                  86,            0.040399,            0.015301,           0.0012952,             0.79636,             0.68622,             0.74373,             0.39351,            0.036603,            0.013435,           0.0028859,           0.0085173,           0.0085173,           0.0085173
                  87,            0.040723,            0.015839,           0.0013184,             0.77194,             0.71851,             0.75683,             0.40129,            0.036645,             0.01344,           0.0027374,           0.0084846,           0.0084846,           0.0084846
                  88,            0.040335,            0.015377,           0.0012997,             0.78705,             0.72106,             0.75531,             0.39918,            0.036705,            0.013424,           0.0027134,           0.0084516,           0.0084516,           0.0084516
                  89,            0.040467,            0.015716,           0.0012293,             0.79657,             0.70642,             0.74689,             0.39971,            0.036644,            0.013447,           0.0028013,           0.0084184,           0.0084184,           0.0084184
                  90,            0.040428,            0.015752,            0.001322,             0.75153,             0.73463,             0.76244,             0.39807,            0.036566,            0.013395,           0.0028164,           0.0083849,           0.0083849,           0.0083849
                  91,            0.040488,             0.01557,           0.0013244,             0.79209,             0.71625,             0.76088,             0.39499,            0.036559,             0.01345,           0.0026961,           0.0083511,           0.0083511,           0.0083511
                  92,            0.040226,            0.015643,           0.0012981,             0.79649,             0.70916,             0.75535,             0.40448,            0.036442,            0.013394,           0.0025587,           0.0083171,           0.0083171,           0.0083171
                  93,            0.040251,             0.01567,           0.0012202,              0.7529,             0.73756,             0.77015,             0.40338,            0.036474,            0.013396,            0.002729,           0.0082829,           0.0082829,           0.0082829
                  94,            0.040005,            0.015432,           0.0012887,             0.79248,             0.71952,             0.76056,             0.40255,            0.036452,            0.013362,           0.0026195,           0.0082483,           0.0082483,           0.0082483
                  95,            0.040335,            0.015655,           0.0013104,             0.81995,             0.71611,             0.76828,             0.40463,            0.036476,            0.013396,           0.0025899,           0.0082136,           0.0082136,           0.0082136
                  96,            0.040193,            0.015619,           0.0013033,             0.77226,             0.73216,             0.75884,             0.40563,            0.036402,            0.013372,           0.0025984,           0.0081786,           0.0081786,           0.0081786
                  97,            0.040042,            0.015625,           0.0012658,             0.83127,             0.69364,             0.76244,              0.4035,            0.036341,            0.013373,           0.0025057,           0.0081433,           0.0081433,           0.0081433
                  98,            0.040006,            0.015659,           0.0012555,             0.77478,             0.70809,              0.7557,              0.3964,            0.036433,            0.013401,           0.0025389,           0.0081078,           0.0081078,           0.0081078
                  99,            0.040417,            0.015748,           0.0012363,             0.78654,             0.72793,             0.76372,             0.40534,            0.036279,            0.013364,           0.0024532,           0.0080721,           0.0080721,           0.0080721
                 100,            0.039837,            0.015733,           0.0012001,              0.7947,             0.71643,              0.7718,             0.40069,             0.03625,            0.013334,           0.0025337,           0.0080362,           0.0080362,           0.0080362
                 101,            0.040135,            0.015464,           0.0012032,             0.80756,             0.71872,             0.76992,             0.40827,            0.036226,            0.013324,           0.0025559,               0.008,               0.008,               0.008
                 102,             0.04009,            0.015406,           0.0013523,             0.80663,             0.70924,             0.75769,             0.40641,            0.036374,            0.013353,           0.0026464,           0.0079636,           0.0079636,           0.0079636
                 103,            0.039999,            0.015457,           0.0011987,             0.81026,             0.72402,             0.77475,             0.41083,            0.036237,            0.013357,            0.002769,            0.007927,            0.007927,            0.007927
