               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.043726,            0.016924,           0.0066747,             0.66615,             0.52071,             0.54872,             0.27048,            0.042141,            0.013013,           0.0076525,           0.0075114,           0.0075114,           0.0075114
                 115,            0.043562,            0.016776,           0.0063267,             0.64606,             0.53472,             0.54895,             0.27081,             0.04211,            0.013003,           0.0076442,           0.0074725,           0.0074725,           0.0074725
                 116,            0.043408,            0.016983,           0.0062059,             0.65158,             0.53343,             0.55098,             0.27172,             0.04208,             0.01299,           0.0076237,           0.0074335,           0.0074335,           0.0074335
                 117,            0.043291,             0.01685,            0.006254,             0.64935,              0.5352,             0.55134,             0.27243,            0.042053,            0.012978,            0.007606,           0.0073943,           0.0073943,           0.0073943
                 118,            0.043227,            0.017016,           0.0062277,             0.64943,             0.53629,              0.5521,             0.27315,            0.042034,            0.012966,           0.0075974,            0.007355,            0.007355,            0.007355
                 119,            0.043254,            0.016807,           0.0060009,             0.65137,             0.53521,             0.55196,             0.27322,            0.042013,            0.012957,           0.0075899,           0.0073155,           0.0073155,           0.0073155
                 120,            0.043215,            0.016742,           0.0060842,             0.65388,             0.53625,             0.55404,             0.27394,            0.041992,            0.012946,           0.0075852,           0.0072758,           0.0072758,           0.0072758
                 121,            0.043251,            0.016637,           0.0060767,             0.65579,             0.53632,             0.55515,             0.27535,            0.041969,            0.012933,           0.0075751,           0.0072361,           0.0072361,           0.0072361
                 122,             0.04287,            0.016671,           0.0059432,             0.65657,             0.53759,             0.55464,             0.27636,            0.041942,            0.012922,           0.0075717,           0.0071962,           0.0071962,           0.0071962
                 123,            0.042947,            0.016587,           0.0059159,               0.631,             0.55287,             0.55366,             0.27696,            0.041918,            0.012908,           0.0075695,           0.0071561,           0.0071561,           0.0071561
                 124,            0.042656,            0.016819,           0.0058123,             0.65043,             0.54268,             0.55367,             0.27717,            0.041894,            0.012898,           0.0075651,            0.007116,            0.007116,            0.007116
                 125,            0.042795,            0.016735,           0.0059806,              0.6503,             0.54442,             0.55673,             0.27784,            0.041867,            0.012887,           0.0075654,           0.0070757,           0.0070757,           0.0070757
                 126,            0.042809,            0.016661,           0.0057194,             0.65332,             0.54269,             0.55733,             0.27847,            0.041846,            0.012875,           0.0075626,           0.0070353,           0.0070353,           0.0070353
                 127,            0.042879,             0.01662,           0.0059266,             0.66123,             0.53862,             0.55747,             0.27939,            0.041823,            0.012868,           0.0075611,           0.0069948,           0.0069948,           0.0069948
                 128,            0.042846,            0.016477,           0.0057542,             0.65215,             0.54955,             0.55977,             0.27957,            0.041799,            0.012856,           0.0075509,           0.0069541,           0.0069541,           0.0069541
                 129,            0.042719,            0.016556,           0.0059428,             0.65514,             0.55106,             0.56184,             0.27971,            0.041771,            0.012844,            0.007538,           0.0069134,           0.0069134,           0.0069134
